Model,Website,Product,Brand,MSRP,URL
Shining Fates,BestBuy,Elite Trainer Box,Pokemon,49.99,https://www.bestbuy.com/site/pokemon-pokemon-tcg-shining-fates-elite-trainer-box-/6445827.p?skuId=6445827
